gene_id,Control1_2021,Control2_2021,Hopeaphenol1_2021,Hopeaphenol2_2021
ECA_RS05730,426,468,530,604
ECA_RS17555,770,632,569,651
ECA_RS17560,246,277,573,557
ECA_RS05060,227,244,401,461
ECA_RS19460,150,123,148,154
ECA_RS02355,1901,2282,2515,2863
ECA_RS14010,1159,856,749,787
ECA_RS16535,14354,17617,31819,33727
ECA_RS19030,2213,2271,1984,1923
ECA_RS01485,2028,2116,2004,2249
ECA_RS20640,123,95,121,155
ECA_RS00025,598,491,330,351
ECA_RS03535,1246,1142,1305,1066
ECA_RS00055,164,219,245,348
ECA_RS00065,2338,2034,2543,2710
ECA_RS00060,254,239,365,403
ECA_RS00050,255,252,351,375
ECA_RS00070,392,496,764,1013
ECA_RS00075,81,88,153,170
ECA_RS05955,2173,2227,2921,3056
ECA_RS05950,518,415,665,656
ECA_RS05960,1628,1324,1774,1875
ECA_RS17420,224,224,351,364
ECA_RS05480,1565,1309,1024,1120
ECA_RS16655,7101,6491,9436,8622
ECA_RS04925,1783,1868,2659,2583
ECA_RS04915,960,1009,1447,1487
ECA_RS04930,600,629,1086,1046
ECA_RS21965,147,143,162,222
ECA_RS00190,401,487,536,397
ECA_RS03825,688,675,666,754
ECA_RS04165,949,1271,4189,4286
ECA_RS16110,74,55,115,88
ECA_RS20620,622,589,522,532
ECA_RS05835,806,729,868,856
ECA_RS16650,127,146,275,274
ECA_RS17635,4011,3732,5345,6085
ECA_RS20855,728,792,858,884
ECA_RS00805,250,336,290,267
ECA_RS00815,2597,2621,2820,3046
ECA_RS00810,501,538,613,785
ECA_RS01005,279,273,410,473
ECA_RS00790,545,588,766,783
ECA_RS07185,1636,1486,1390,1484
ECA_RS07180,438,424,485,494
ECA_RS07175,976,848,804,739
ECA_RS07085,2065,1916,1919,1600
ECA_RS07090,4483,4160,4101,4572
ECA_RS07095,5727,5387,4809,4704
ECA_RS20800,1290,1388,2409,2347
ECA_RS20810,2730,2459,3246,3924
ECA_RS20780,370,319,524,478
ECA_RS02240,44,36,54,48
ECA_RS02230,31,44,65,83
ECA_RS02225,40,22,101,136
ECA_RS02245,221,290,989,1179
ECA_RS02285,20,32,36,36
ECA_RS20845,1320,1238,1401,1387
ECA_RS13770,504,339,266,192
ECA_RS20835,2894,1843,1632,1444
ECA_RS13570,112,81,112,167
ECA_RS20610,373,333,273,312
ECA_RS20615,315,295,246,205
ECA_RS09590,2304,1759,1194,1322
ECA_RS04455,2046,2128,3006,3392
ECA_RS05585,1096,1034,1188,1413
ECA_RS05590,1326,1289,1485,1782
ECA_RS19155,992,942,939,1055
ECA_RS01955,3074,3018,2739,2682
ECA_RS03625,12,18,20,28
ECA_RS12355,973,984,911,1040
ECA_RS13125,278,319,314,397
ECA_RS16580,17279,14371,14931,13940
ECA_RS13280,763,649,616,689
ECA_RS03520,739,654,886,992
ECA_RS11745,160,169,160,205
ECA_RS17895,851,775,1338,1434
ECA_RS13090,98,126,163,177
ECA_RS17640,946,887,1404,1470
ECA_RS03470,3721,3335,5124,5059
ECA_RS03780,778,739,815,1175
ECA_RS03260,1923,1959,2831,2864
ECA_RS06460,195,146,179,239
ECA_RS12415,1573,1490,1277,1238
ECA_RS05045,1083,1133,1245,1173
ECA_RS06445,1195,1358,1435,1492
ECA_RS19035,98,140,142,185
ECA_RS11250,1281,1153,1363,1463
ECA_RS08855,947,930,806,951
ECA_RS16525,872,763,908,886
ECA_RS11985,53,44,77,77
ECA_RS22985,2280,1537,4381,4095
ECA_RS00960,467,430,635,832
ECA_RS16120,342,287,300,425
ECA_RS11650,605,480,451,461
ECA_RS08850,15817,13803,12300,10427
ECA_RS01420,1018,1009,1202,1117
ECA_RS16465,134,100,145,129
ECA_RS05185,201,113,155,156
ECA_RS01475,609,494,546,577
ECA_RS21980,132,141,158,194
ECA_RS22440,345394,270053,182179,215399
ECA_RS17900,9681,10272,12910,13532
ECA_RS09525,250,244,271,330
ECA_RS19250,1482,1509,2095,2133
ECA_RS15835,406,555,557,609
ECA_RS05210,401,350,515,462
ECA_RS20215,2438,2294,2774,2422
ECA_RS00695,852,792,856,1026
ECA_RS19300,1584,1439,2376,2435
ECA_RS04275,48,35,65,50
ECA_RS01130,38336,33062,28831,26199
ECA_RS19915,59897,59150,53828,52729
ECA_RS19930,53063,54939,52837,54538
ECA_RS19925,21898,22457,20685,19467
ECA_RS19870,29268,30148,26788,25061
ECA_RS19855,39460,38036,35659,33939
ECA_RS17840,23247,22491,20521,19810
ECA_RS01135,47448,44408,36919,34537
ECA_RS01125,26856,24795,21319,22043
ECA_RS01140,29097,25527,22222,19887
ECA_RS01590,20934,17681,16700,16087
ECA_RS19880,25363,22474,20150,18503
ECA_RS19835,18320,17488,15896,14763
ECA_RS19895,31275,26980,28230,27768
ECA_RS19800,12339,11488,13201,12849
ECA_RS19850,17482,16690,16285,14930
ECA_RS16570,16217,15294,16036,14675
ECA_RS11890,28470,26453,25484,23014
ECA_RS03435,4566,3498,3885,4163
ECA_RS19905,18725,16291,15481,13830
ECA_RS19920,15228,17046,16437,16098
ECA_RS19875,15568,12867,11873,11928
ECA_RS13465,8950,5771,5806,5686
ECA_RS03440,3622,2207,2561,2413
ECA_RS00725,11627,8377,6048,5574
ECA_RS19890,4817,4447,5019,5198
ECA_RS19840,4035,3212,3347,3161
ECA_RS21095,15836,18557,18312,17097
ECA_RS08870,1694,1202,1115,790
ECA_RS00730,1088,805,764,487
ECA_RS23290,7574,6195,6924,5685
ECA_RS11895,8173,6679,6509,6131
ECA_RS19825,5411,5281,6212,5711
ECA_RS19805,53313,49747,57209,56506
ECA_RS01145,112387,110732,130102,115419
ECA_RS01150,111292,109636,136963,129743
ECA_RS03385,12427,12580,13381,13993
ECA_RS16150,952,820,1066,1132
ECA_RS21495,12015,10825,17720,18204
ECA_RS01500,862,835,964,1065
ECA_RS17435,39761,39806,135001,136278
ECA_RS00205,885,972,979,1002
ECA_RS04875,1644,1506,2296,2133
ECA_RS22815,11,1,15,14
ECA_RS12695,37940,30987,48103,39832
ECA_RS05115,45887,44687,42030,41723
ECA_RS19900,43504,43671,41646,37812
ECA_RS19810,24701,27892,30419,30885
ECA_RS19845,25342,26192,25101,23251
ECA_RS17850,35097,34187,28267,31103
ECA_RS19955,19154,18211,16345,17011
ECA_RS19860,23255,24448,22972,22789
ECA_RS01595,10551,7599,7273,6848
ECA_RS19935,26556,24431,23348,22580
ECA_RS19815,9141,8789,9933,10418
ECA_RS19960,16394,16351,15615,16442
ECA_RS19820,13772,14080,16268,14455
ECA_RS19865,17492,18023,16785,15570
ECA_RS03545,15595,12156,10371,9440
ECA_RS16585,5734,4250,4033,4242
ECA_RS19885,9172,7977,8998,7402
ECA_RS17845,4586,4422,4339,3956
ECA_RS19910,14154,12493,11694,10268
ECA_RS19160,6332,5158,4412,4200
ECA_RS03395,1470,920,1113,1069
ECA_RS21130,3535,3412,5820,5207
ECA_RS01980,2973,2609,2759,2829
ECA_RS20975,0,0,1,0
ECA_RS01200,1535,1910,1740,1687
ECA_RS16145,2917,2831,3964,3771
ECA_RS16140,115,127,237,304
ECA_RS16135,52,49,75,70
ECA_RS05150,1917,1443,1757,1681
ECA_RS06465,289,225,244,251
ECA_RS19580,1229,1325,1805,2039
ECA_RS19060,255,267,358,408
ECA_RS19780,216,165,190,161
ECA_RS03635,563,505,456,665
ECA_RS21515,236,189,236,302
ECA_RS19375,399,394,555,605
ECA_RS12095,375,366,329,421
ECA_RS22340,165,152,214,296
ECA_RS18885,1953,1826,2802,3156
ECA_RS01670,299,346,427,473
ECA_RS00280,139,105,168,251
ECA_RS22700,14,7,20,24
ECA_RS11450,1458,1497,1695,1845
ECA_RS11445,357,317,587,600
ECA_RS09925,368,379,507,530
ECA_RS09920,67,81,170,167
ECA_RS13450,295,252,332,327
ECA_RS11180,67,39,51,62
ECA_RS11185,25,16,17,26
ECA_RS11190,332,414,181,138
ECA_RS11195,174,147,141,93
ECA_RS11200,255,296,257,243
ECA_RS12225,303,312,406,409
ECA_RS12220,375,314,524,616
ECA_RS12230,933,904,1264,1445
ECA_RS19390,80,93,91,131
ECA_RS13285,179,173,164,166
ECA_RS09755,397,438,493,594
ECA_RS09750,167,199,241,312
ECA_RS09745,78,63,95,106
ECA_RS09740,308,427,481,521
ECA_RS09735,567,689,900,991
ECA_RS19185,303,286,319,365
ECA_RS12565,347,245,209,230
ECA_RS05495,825,808,1429,1577
ECA_RS10350,38,34,52,49
ECA_RS10325,6,7,4,19
ECA_RS10335,7,17,16,16
ECA_RS10270,7,6,11,9
ECA_RS10255,11,11,19,21
ECA_RS10250,1,0,4,4
ECA_RS10245,0,0,2,2
ECA_RS10240,5,0,7,7
ECA_RS10235,8,8,7,19
ECA_RS10280,11,11,21,27
ECA_RS10285,8,1,20,23
ECA_RS06760,35896,36752,8694,8605
ECA_RS06750,3481,3343,1107,1108
ECA_RS06755,2047,2099,745,678
ECA_RS03770,199,174,161,128
ECA_RS18800,6612,5813,3824,3186
ECA_RS00845,3269,3222,3341,3349
ECA_RS05565,3622,2691,2462,1979
ECA_RS01115,1877,1476,2072,2211
ECA_RS05570,3699,3215,2877,1941
ECA_RS03490,8485,6113,6375,6401
ECA_RS18805,259,214,315,318
ECA_RS19830,54879,51648,50719,42136
ECA_RS06640,813,788,1088,1175
ECA_RS19295,11377,10271,13823,13964
ECA_RS02360,1613,1451,2086,2614
ECA_RS12710,7958,8302,7931,7817
ECA_RS12955,5839,6049,4839,4603
ECA_RS13390,55,56,34,47
ECA_RS16345,2503,2350,2059,1933
ECA_RS18970,132,202,201,220
ECA_RS01155,1164,632,657,426
ECA_RS15085,618,599,983,977
ECA_RS05160,4755,4001,5005,4510
ECA_RS00705,859,869,860,1000
ECA_RS19270,1132,1229,1561,1836
ECA_RS09535,1595,1399,1751,1586
ECA_RS20040,5203,3910,4455,4140
ECA_RS04145,324,307,281,393
ECA_RS15080,126,129,151,130
ECA_RS00460,20691,19869,23027,21815
ECA_RS11235,1194,1131,1095,1154
ECA_RS19355,7922,7321,12962,13801
ECA_RS16430,221,205,286,265
ECA_RS16425,681,701,759,1039
ECA_RS00200,2045,2265,2475,2674
ECA_RS11490,4658,3776,3206,3281
ECA_RS03275,569,520,36026,35208
ECA_RS16165,1902,1932,2604,2851
ECA_RS15865,408,333,1017,1118
ECA_RS15875,858,844,1362,1442
ECA_RS01600,6034,5489,6097,5782
ECA_RS01605,2394,2114,2607,2495
ECA_RS22660,299005,171276,266022,289707
ECA_RS22550,775,511,694,692
ECA_RS03245,418,886,2265,2667
ECA_RS21835,17,31,38,37
ECA_RS21830,34,32,24,44
ECA_RS21825,74,80,109,133
ECA_RS21020,1355,1499,2756,3063
ECA_RS06770,81082,82844,29094,28106
ECA_RS06780,40540,41750,14314,13870
ECA_RS06785,32057,29333,9661,8428
ECA_RS09185,1408,1331,1669,1319
ECA_RS09190,6888,7167,7034,7418
ECA_RS09195,1565,1495,1263,1286
ECA_RS09200,2837,2801,2323,2126
ECA_RS09210,709,586,437,458
ECA_RS09205,2785,2519,2185,2093
ECA_RS15930,889,696,517,686
ECA_RS08675,191,191,593,623
ECA_RS19050,2351,2301,2591,2695
ECA_RS05065,199,209,341,375
ECA_RS16035,247,191,312,398
ECA_RS16965,1103,1198,33,33
ECA_RS16935,410,451,25,9
ECA_RS19205,6829,6398,7182,6846
ECA_RS06420,2663,1736,1927,1642
ECA_RS00985,1010,1143,1441,1738
ECA_RS00990,447,392,857,866
ECA_RS00995,225,260,276,363
ECA_RS05015,378,313,361,415
ECA_RS00825,97,114,842,1247
ECA_RS04460,195,220,292,305
ECA_RS06050,322,324,722,776
ECA_RS05765,638,695,1321,1271
ECA_RS05555,1309,1185,1087,1107
ECA_RS01195,8350,7541,791,986
ECA_RS15710,241,215,108,190
ECA_RS01190,960,740,84,88
ECA_RS01170,1792,1442,160,131
ECA_RS05625,823,617,435,452
ECA_RS08960,217,230,299,377
ECA_RS05600,379,320,521,436
ECA_RS15715,505,445,270,350
ECA_RS18990,146,161,85,67
ECA_RS18995,57,40,34,25
ECA_RS01180,49,63,8,13
ECA_RS16340,226,165,233,278
ECA_RS19225,11209,12149,8245,9623
ECA_RS19220,4306,4260,2954,3149
ECA_RS19215,9619,9987,6064,6510
ECA_RS23195,114,73,108,130
ECA_RS11905,6582,5644,3742,3387
ECA_RS04890,801,667,855,799
ECA_RS05690,17345,14103,10734,11391
ECA_RS05205,261,297,308,439
ECA_RS19340,25984,25379,30253,30039
ECA_RS06275,2392,2159,3435,3852
ECA_RS12535,159,154,140,180
ECA_RS06820,2436,2093,2020,1905
ECA_RS06825,22533,22770,19263,18619
ECA_RS01700,7424,8265,13008,13288
ECA_RS06810,1025,987,1008,1145
ECA_RS06815,773,618,607,659
ECA_RS05785,999,958,3929,3456
ECA_RS11370,391,308,288,275
ECA_RS11225,8212,8744,5989,5451
ECA_RS21170,9090,9527,12657,13042
ECA_RS09820,42267,27257,32069,26255
ECA_RS02790,233,187,343,367
ECA_RS14795,733,886,4093,4292
ECA_RS14800,277,356,2497,3160
ECA_RS19785,1132,1458,2057,2212
ECA_RS01040,307,221,309,374
ECA_RS21005,358,320,492,700
ECA_RS04835,1228,1134,1503,1816
ECA_RS16575,25427,23354,24600,26298
ECA_RS15845,1698,1694,1752,2038
ECA_RS00195,127,160,186,171
ECA_RS15925,332,254,240,273
ECA_RS11300,4677,5063,3077,3026
ECA_RS11295,4346,4823,2612,2607
ECA_RS11290,2376,3039,2040,2024
ECA_RS11285,1674,2203,1223,1263
ECA_RS19265,106,113,138,193
ECA_RS20205,2666,2721,3167,3034
ECA_RS15015,345,274,374,363
ECA_RS03540,3328,3077,3394,3146
ECA_RS05085,353,362,452,563
ECA_RS17450,661,658,734,705
ECA_RS20840,1536,1224,1748,1592
ECA_RS12980,2435,2257,2765,2881
ECA_RS17340,40,45,42,51
ECA_RS17425,66,69,96,110
ECA_RS11665,111,123,155,141
ECA_RS23595,1156,917,2246,2499
ECA_RS03400,708,574,841,820
ECA_RS19450,123,128,146,200
ECA_RS05120,11692,11470,10390,10196
ECA_RS16930,1339,1501,50,82
ECA_RS16990,4442,4724,138,122
ECA_RS16985,19482,22677,433,352
ECA_RS16980,186,256,11,15
ECA_RS16975,920,1014,28,27
ECA_RS16970,327,392,3,15
ECA_RS16945,4114,5050,160,174
ECA_RS16960,186,249,6,13
ECA_RS16955,511,527,25,30
ECA_RS16925,4091,4350,299,289
ECA_RS09840,346,329,220,287
ECA_RS19945,45953,48980,40817,38002
ECA_RS11105,55,59,63,72
ECA_RS21545,68,59,110,127
ECA_RS19965,28,52,147,151
ECA_RS19970,50,27,57,48
ECA_RS19975,51,39,53,92
ECA_RS08725,124,101,139,186
ECA_RS00160,22939,19539,15325,13467
ECA_RS16545,6096,4935,7120,6467
ECA_RS06030,219,173,184,243
ECA_RS09815,914,930,966,1022
ECA_RS09560,2528,2530,2319,2343
ECA_RS03125,243,237,413,492
ECA_RS00975,1633,1471,1864,1827
ECA_RS03120,421,498,697,970
ECA_RS01010,1782,1855,2274,2706
ECA_RS00965,744,706,867,944
ECA_RS06540,963,1053,1415,1628
ECA_RS02325,1492,1676,2363,2288
ECA_RS02320,1123,1345,1511,2035
ECA_RS10530,181,201,270,267
ECA_RS07030,361,331,334,450
ECA_RS00910,1488,1616,3669,4281
ECA_RS21385,15,13,17,22
ECA_RS21390,246,290,365,404
ECA_RS18520,417,427,582,591
ECA_RS21380,13,5,11,6
ECA_RS21370,544,653,676,735
ECA_RS07455,200,198,659,755
ECA_RS16175,345,332,389,397
ECA_RS06210,7488,7210,6116,7128
ECA_RS06215,2203,2083,1448,1570
ECA_RS10540,76,81,97,109
ECA_RS10545,53,41,50,86
ECA_RS10550,45,66,85,96
ECA_RS10555,78,80,94,114
ECA_RS10560,55,63,96,115
ECA_RS00260,13001,11606,20964,18327
ECA_RS00255,1525,1322,10101,9895
ECA_RS10835,14632,15161,13216,12980
ECA_RS18215,2291,2475,4254,4207
ECA_RS13845,811,777,1147,1139
ECA_RS14155,543,566,1005,1049
ECA_RS20660,970,979,1144,1056
ECA_RS14160,353,312,396,431
ECA_RS03215,25161,29920,13014,11689
ECA_RS05420,1085,1057,2150,2316
ECA_RS13985,58,43,208,144
ECA_RS00020,304,251,146,136
ECA_RS07985,22,28,37,36
ECA_RS07995,0,6,3,9
ECA_RS00750,659,699,902,971
ECA_RS00780,502,577,834,726
ECA_RS07075,1745,1347,1600,1259
ECA_RS20830,2995,2691,4367,4801
ECA_RS20820,711,620,778,678
ECA_RS20815,2251,2089,2830,2996
ECA_RS20805,904,835,1322,1253
ECA_RS07070,3388,2694,2956,2258
ECA_RS20795,232,240,404,466
ECA_RS20785,247,205,264,201
ECA_RS20825,285,264,525,492
ECA_RS21250,167,154,260,312
ECA_RS03815,975,1036,1201,1285
ECA_RS05050,498,498,520,587
ECA_RS15780,312,357,409,432
ECA_RS05620,89,114,141,190
ECA_RS11470,384,339,309,412
ECA_RS00485,3589,5261,27123,34210
ECA_RS00480,610,732,5467,6530
ECA_RS00490,1452,1708,8663,9796
ECA_RS19210,1234,1187,1314,1276
ECA_RS18790,65,50,71,105
ECA_RS05560,1481,1242,1453,1291
ECA_RS05630,111,143,209,208
ECA_RS05895,49,48,52,64
ECA_RS15475,92,95,102,99
ECA_RS06525,275,211,310,273
ECA_RS06630,196,197,204,218
ECA_RS06635,75,82,128,143
ECA_RS06805,530,457,468,596
ECA_RS06800,281,358,504,490
ECA_RS13605,2970,3003,2390,2507
ECA_RS08730,2761,2301,6193,6177
ECA_RS08685,268,396,641,678
ECA_RS08720,34,11,64,55
ECA_RS08865,14491,13836,9595,9913
ECA_RS10730,1032,914,939,1042
ECA_RS10740,14079,15510,18585,18484
ECA_RS11365,2278,2101,2760,2981
ECA_RS09660,141,75,64,63
ECA_RS15310,393,418,514,715
ECA_RS11860,124,89,121,102
ECA_RS11060,4849,4536,3859,3762
ECA_RS09165,229,155,290,347
ECA_RS11535,5765,6471,34265,37987
ECA_RS12085,207,231,380,418
ECA_RS02260,51,66,71,70
ECA_RS09000,323,264,265,293
ECA_RS15700,600,589,1915,2039
ECA_RS16555,119,132,144,144
ECA_RS13400,1084,1187,969,1083
ECA_RS13435,803,755,900,977
ECA_RS13475,2118,1951,1591,1760
ECA_RS14890,424,425,454,542
ECA_RS14930,2381,2385,3090,3398
ECA_RS14935,1295,1412,1525,1916
ECA_RS14940,4635,5353,5063,5207
ECA_RS17305,49,38,28,34
ECA_RS03765,3485,3596,4278,4746
ECA_RS07800,3557,3673,4087,4081
ECA_RS01685,822,970,1097,1387
ECA_RS07675,228,197,1723,1794
ECA_RS03465,966,823,1217,1127
ECA_RS01425,1375,1175,1692,1742
ECA_RS21575,54,50,200,255
ECA_RS21620,110,128,520,742
ECA_RS21910,596,567,447,472
ECA_RS21985,3151,2316,1810,1869
ECA_RS23295,9,5,11,14
ECA_RS22080,498,504,536,503
ECA_RS20665,111,108,194,179
ECA_RS20600,281,273,286,312
ECA_RS00135,1152,1039,1067,1398
ECA_RS00165,1388,1312,2888,3089
ECA_RS04445,107,103,97,143
ECA_RS20945,116,93,560,535
ECA_RS17855,407,367,513,497
ECA_RS05885,224,245,565,578
ECA_RS19260,421,373,874,919
ECA_RS23450,4272,2509,3361,3132
ECA_RS06340,244,214,217,245
ECA_RS23360,10,4,10,0
ECA_RS16615,405,400,456,430
ECA_RS01800,988,1005,812,907
ECA_RS01720,88,78,173,173
ECA_RS01650,2817,2995,3324,3660
ECA_RS23345,0,0,4,0
ECA_RS20280,981,860,942,1500
ECA_RS17820,62,42,93,80
ECA_RS13835,158,175,229,284
ECA_RS02340,2011,1397,1915,1807
ECA_RS21135,2635,2124,4497,3926
ECA_RS18785,245,272,403,507
ECA_RS04440,2184,2119,2555,2315
ECA_RS06870,304,311,469,450
ECA_RS09835,700,795,1233,1485
ECA_RS12185,13278,1563,1293,1376
ECA_RS12195,119,36,40,36
ECA_RS12190,162,67,99,80
ECA_RS03150,314,363,464,490
ECA_RS12160,10305,11156,8001,7300
